"","region","scenario","sector","Units","year","emission","value","year "
"654","US","Ref","iron and steel","MTCO2",2035,"total_indirect",29.7339960978816,"2035"
"655","US","1p5","iron and steel","MTCO2",2040,"total_indirect",-11.1254129642584,"2040"
"656","US","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",0.926088159590281,"2040"
"657","US","Ref","iron and steel","MTCO2",2040,"total_indirect",29.4354610319641,"2040"
"658","US","1p5","iron and steel","MTCO2",2045,"total_indirect",-18.4980125799347,"2045"
"659","US","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-13.1535153265258,"2045"
"660","US","Ref","iron and steel","MTCO2",2045,"total_indirect",29.6056887285284,"2045"
"661","US","1p5","iron and steel","MTCO2",2050,"total_indirect",-21.6164545721125,"2050"
"662","US","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-21.624371232711,"2050"
"663","US","Ref","iron and steel","MTCO2",2050,"total_indirect",29.2574249983442,"2050"
"664","US","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"665","US","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"666","US","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"667","US","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"668","US","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"669","US","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"670","US","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"671","US","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"672","US","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
