"","region","scenario","sector","subsector","output","technology","Units","year","value"
"523","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,45.3631936183423
"524","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,28.4082163092495
"525","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,28.7405064767429
"526","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,1289.678074428
"527","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,146.151288048864
"528","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,146.17656515585
"529","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,1.66689967123064
"530","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,3.43749409043929
"531","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,4.34783509233332
"532","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,137.076027477609
"533","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,81.286752771847
"534","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,86.6923296045257
"535","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,629.269313972
"536","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,352.329747206131
"537","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,342.43770040969
"538","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,1.6967593105393
"539","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,812.07508950387
"540","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,809.35189107692
"541","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,367.4022684553
"542","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,419.0070116832
"543","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,423.2955988072
"544","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,31.7176983466
"545","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"546","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"547","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"548","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"549","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"550","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"551","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"552","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"553","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"554","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"555","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"556","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"557","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"558","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"559","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"560","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"561","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"562","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"563","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"564","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"565","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"566","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"567","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.125898
"568","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.125898
"569","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.14048
"570","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,47.3293
"571","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,47.3293
"572","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,49.0875
"573","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"574","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"575","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"576","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"577","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"578","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,53.5111
"579","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,53.5111
"580","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,52.2975
"581","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"582","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"583","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.55586
"584","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.55586
"585","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.19177
"586","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"587","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"588","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"589","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,40.801188
"590","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,2.013849
"591","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,2.68977
"592","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,27.01346
"593","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,69.9706
"594","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,82.2259
"595","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,5.14532
"596","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"597","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,6.49469
"598","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,2.49841
"599","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,1.02482
"600","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,83.7114
"601","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,100.7971
"602","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,99.7047
"603","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,7.86423
"604","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"605","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,30.40179
"606","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,32.57978
"607","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,30.54255
"608","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,2.80196
"609","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,2.18728
"610","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.398337
"611","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,49.8951966
"612","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,3.5216331
"613","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,5.4292974
"614","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,10.94092
"615","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,78.57149
"616","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,105.75468
"617","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,13.76516
"618","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0
"619","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,16.66934
"620","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,10.77663
"621","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,5.534299
"622","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,97.59978
"623","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,133.93889
"624","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,137.23806
"625","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,22.97746
"626","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0
"627","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,46.4528
"628","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,48.63611
"629","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,44.3075
"630","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,9.96934
"631","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,6.87267
"632","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,1.184816
"633","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,40.4402697
"634","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,10.5837925
"635","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,7.812177
"636","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,2.984164
"637","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,39.997494
"638","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,121.54881
"639","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,17.60679
"640","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,11.4937
"641","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,24.75671
"642","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,24.98814
"643","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,17.726842
"644","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,107.69555
"645","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,142.32972
"646","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,173.10822
"647","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,47.59178
"648","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,23.4263
"649","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,66.41162
"650","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,65.66176
"651","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,57.86912
"652","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,17.88911
"653","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,14.5148
"654","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,1.973495
"655","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,24.1641994
"656","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,9.8693071
"657","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,9.398097
"658","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,0.4342998
"659","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,10.5338445
"660","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,130.06017
"661","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,15.40641
"662","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,18.69389
"663","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,24.01716
"664","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,26.967914
"665","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,33.197359
"666","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,115.10773
"667","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,143.76562
"668","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,210.72483
"669","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,80.53198
"670","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,61.1665
"671","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,89.14411
"672","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,85.63353
"673","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,68.95531
"674","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,25.138723
"675","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,23.769004
"676","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,2.7095772
"677","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,9.127484
"678","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,7.043044
"679","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,10.13612
"680","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.0030767173
"681","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.3241802
"682","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,132.56095
"683","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,8.792362
"684","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,16.82435
"685","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,13.147503
"686","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,18.33672
"687","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,51.465165
"688","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,90.1479
"689","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,120.1115
"690","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,244.4461
"691","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,132.903869
"692","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,112.3262
"693","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,117.60357
"694","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,106.4791
"695","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,78.40911
"696","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,38.464663
"697","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,33.955974
"698","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,3.4862167
"699","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.34837905
"700","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.21251017
"701","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,10.219949
"702","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000431538612
"703","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000443117292
"704","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,130.26037
"705","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,1.80145
"706","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,4.644236
"707","India","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.4770678
"708","India","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.4079941
"709","India","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,69.04499
"710","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,20.9912
"711","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,20.596529
"712","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,273.43919
"713","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,185.30892
"714","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,184.40284
"715","India","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,158.00155
"716","India","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,154.112
"717","India","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,86.1944
"718","India","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,69.363002
"719","India","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,72.326623
"720","India","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,4.130689
"721","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"722","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"723","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"724","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"725","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"726","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"727","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"728","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"729","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"730","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"731","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"732","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"733","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"734","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"735","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"736","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"737","Japan","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"738","Japan","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"739","Japan","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"740","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"741","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"742","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"743","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00714609
"744","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00714609
"745","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00740194
"746","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.4865
"747","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.4865
"748","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.8214
"749","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"750","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"751","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"752","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"753","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"754","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.49803
"755","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.49803
"756","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.46367
"757","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"758","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"759","Japan","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,8.10991
"760","Japan","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,8.10991
"761","Japan","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,7.94489
"762","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"763","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"764","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"765","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.61752322
"766","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.09220956
"767","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.11809099
"768","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,57.07405
"769","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,69.40673
"770","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,75.86039
"771","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,1.21793
"772","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"773","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0883312
"774","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0988759
"775","Japan","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0398192
"776","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,13.19927
"777","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,12.81431
"778","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,13.95397
"779","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.630358
"780","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"781","Japan","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,9.16655
"782","Japan","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,8.41951
"783","Japan","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,7.859054
"784","Japan","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.731879
"785","Japan","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.416063
"786","Japan","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.109776
"787","Japan","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,1.6188052
"788","Japan","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.27292405
